Date,Groud_Truth,Prediction
2014-03-19,8.382195602863783,4.621303453253946
2014-04-01,2.649300426596747,2.8632736190012955
2014-04-22,3.4541605636809245,6.191349691973128
2014-05-08,1.2304045605140117,4.825488600740337
2014-05-20,1.3246209719018969,3.504882619654037
2014-06-02,1.5279797811151596,4.456403439563806
2014-06-16,2.236540142362144,2.423030535378797
2014-06-30,1.305717020487761,1.7910244501915331
2014-07-22,1.1319068384666888,2.7073362019184706
2014-08-05,0.5673037014772112,0.28862202101004897
2014-08-20,0.7590260521118549,3.337035821443938
2014-09-02,3.031416138804235,4.662268443306496
2014-09-16,0.6165845713797389,3.61281965522531
2014-09-29,0.2031244057311036,2.8797608256684724
2014-10-13,0.4524745569880209,2.6136881618404364
2014-10-27,0.28345585791108585,0.44253949447215035
2014-11-19,0.5295381488579011,5.25677567886186
2014-12-09,0.32310858328479913,4.766352350655487
2015-01-15,1.270275043680839,4.430667870804179
2015-02-18,6.068582349673942,5.714950418859789
2015-03-09,7.032110528901667,5.542274885775344
2015-03-25,2.0152466732820704,4.439152037249111
2015-04-13,0.4018487550960979,5.672503804757246
2015-04-28,0.8955012035700528,5.6883106792268645
2015-05-13,0.8858453981509996,4.329729955956475
2015-05-27,5.0500476550004425,4.786948059543217
2015-06-08,1.5370592022162668,3.347225512957127
2015-06-24,4.203214283754488,6.095352864151519
2015-07-06,5.160829276951295,3.9645200212727545
2015-07-20,5.352379631152869,4.96505139348556
2015-08-03,3.703361498962123,8.325589811518087
2015-08-17,4.002441982564782,4.530932574257704
2015-08-31,2.9410189023348687,5.966766323787153
2015-09-14,0.12149377074395755,3.8403809127105246
2015-09-29,1.0358036182294703,5.398400056527965
2015-10-12,0.3858220954123367,5.356300034924043
2015-10-29,0.42130660308677936,4.076034005104807
2015-11-17,0.470611022131625,2.110496593779554
2016-01-20,0.7528929065750767,5.794507095983447
2016-02-17,1.3495112473181563,6.444876800120524
2016-03-07,2.605813555279506,5.777990328145062
2016-03-22,0.8654531516783575,6.236711681317905
2016-04-06,1.1379536264887509,4.946181130826682
2016-04-19,0.9070677076805912,4.428530009501611
2016-05-09,2.2258386327457873,5.146930068394584
2016-05-24,0.5590492677271545,2.801406901300366
2016-06-06,1.1324879849955471,4.837471554105994
2016-06-20,3.745573990973692,2.5786813555306525
2016-07-06,4.102617570755792,3.7233603705954645
2016-07-18,0.9764598390433764,2.943090240341755
2016-08-03,2.7753514074581953,4.44489012650231
2016-08-16,1.315143797335853,4.013644525465409
2016-09-07,0.4949775379149349,4.105285269212959
2016-09-19,2.7927799673732405,6.508520766227786
2016-10-03,0.24157271563995994,3.710809357171409
2016-10-17,0.2486098113595674,6.5930597519136285
2016-10-24,0.3209069928402024,6.400956615111927
2016-11-01,0.6603791114353146,5.718628541811497
2016-11-08,0.6673863391923329,3.9751852557101337
2016-11-15,0.6772586141277679,4.147487378319832
2016-11-28,0.3845273103858925,3.806088220135842
2016-12-13,0.8743028571259572,1.697450415471324
2017-01-10,2.311272514398148,4.002214223828642
2017-02-06,8.395542545606812,5.676516507429407
2017-03-06,1.8652477009334183,5.51896594074776
2017-03-20,1.5000273978046192,3.8157354576933717
2017-04-03,1.3367555793974881,3.496373152170323
2017-04-20,0.9993602642052738,4.126346641687595
2017-05-03,0.7305087489930966,5.94564798667613
2017-05-15,2.209589046377006,4.823480325674538
2017-06-06,3.512652876791607,4.477978408776911
2017-06-22,2.4222526350060067,2.5135920323902674
2017-07-05,3.569324271816607,2.8104134895544
2017-07-17,8.835056777366542,3.143700020505597
2017-08-02,17.29487428914767,4.802777039490524
2017-08-21,2.0128674911447777,3.1185497438002683
2017-09-05,1.2389988074034992,6.597099980223269
2017-09-20,1.4954661680286652,6.59709948287829
2017-10-02,5.6675657593344475,6.597100247478072
2017-10-19,2.400177647664751,6.5970845170814405
2017-11-06,1.0088864981460477,6.5969977040773955
