Date,Groud_Truth,Prediction
2014-03-19,13.781347860959821,12.264704694394633
2014-04-01,10.91569941387424,12.510775382268145
2014-04-22,19.281438057527872,11.502136360599936
2014-05-08,10.940243429198725,10.806955082341732
2014-05-20,18.222737897243064,12.062860026602694
2014-06-02,12.26663478482234,12.963853310668528
2014-06-16,4.771042271171732,11.240888466520369
2014-06-30,4.061813906499959,13.109585071813855
2014-07-22,23.61453022105595,11.535322774822633
2014-08-05,15.512160377166627,8.733439784839982
2014-08-20,34.56517226499914,9.131897523677141
2014-09-02,7.779903542747728,12.562471737029854
2014-09-16,5.609930278976512,11.052227423911441
2014-09-29,12.432804497196296,11.54889166688375
2014-10-13,37.62303431726886,12.326716359329973
2014-10-27,11.736069945058176,11.045549916456531
2014-11-19,11.972248348143275,10.205550184530361
2014-12-09,8.406095333430404,12.857950137806322
2015-01-15,32.59484165470448,12.993611990478572
2015-02-18,49.669889589244306,11.647380830302497
2015-03-09,8.5728653515671,12.359157038013523
2015-03-25,14.262510691436608,14.232688546156227
2015-04-13,22.832596058121933,13.14700422425206
2015-04-28,19.01568758685824,10.403439888656637
2015-05-13,14.806401540144439,11.199457773253402
2015-05-27,31.374986508791984,12.9770621879822
2015-06-08,10.680268937988156,11.440701901341905
2015-06-24,13.580607299675984,13.642616150674764
2015-07-06,10.208569155306034,12.016366030808493
2015-07-20,22.403233138222127,12.921079405896423
2015-08-03,38.3461599286621,13.050489602374414
2015-08-17,9.269780951792178,10.87462409157815
2015-08-31,28.101785942435907,12.244899550194484
2015-09-14,26.078289991096856,14.996038766494673
2015-09-29,12.630513348287186,11.932788112932338
2015-10-12,9.019768276372911,5.2007915162696765
2015-10-29,35.07987896038317,8.57027940881345
2015-11-17,39.302800269299716,5.026598630759546
2015-12-08,13.346187006426339,9.767335741974906
2016-01-20,13.700807170170885,10.336309283881848
2016-02-17,2.011085153332496,13.653002340103642
2016-03-07,11.790826160657177,15.163978444156252
2016-03-22,13.056452884277913,14.354513471349977
2016-04-06,51.88558790994843,12.353669201440214
2016-04-19,19.94789250772278,14.152175443062847
2016-05-09,23.295124891454464,9.015081640246537
2016-05-24,12.237598980135575,11.185093810964135
2016-06-06,51.982983682879144,13.738720888876893
2016-06-20,6.453053242507164,11.111937592015801
2016-07-06,9.060130830888571,11.958163348052318
2016-07-18,24.028332315903874,11.05113288163343
2016-08-03,13.64258323708276,12.729062576372884
2016-08-16,8.548431027392386,12.087552836730461
2016-09-07,7.797128498686237,12.139471568905131
2016-09-19,37.413753181251344,14.19792658360708
2016-10-03,15.185077171394555,11.491957517834864
2016-10-17,1.1965576883069355,6.666317772293427
2016-10-24,1.190056418151646,6.593253758287547
2016-11-01,7.771224127409508,7.653263604103438
2016-11-08,13.825012348520069,8.552344520032493
2016-11-15,9.954208694883775,8.571877297439181
2016-11-28,38.38585088688793,9.788629333695953
2016-12-13,18.088115149295607,11.064453949407445
2017-01-10,32.87733413994462,11.292660729962536
2017-02-06,16.530657561547088,11.655159760700714
2017-03-06,7.336669145606035,10.180452237668222
2017-03-20,13.15426311340287,9.295881192798975
2017-04-03,5.610970041431682,10.718701026791935
2017-04-20,5.899818473040955,11.568493708633826
2017-05-03,10.590285318167238,8.64018925913547
2017-05-15,8.775270293380526,12.428880279966274
2017-06-06,17.486427667120086,15.741671690564525
2017-06-22,6.527691419079879,12.38265104868969
2017-07-05,15.220645726705484,11.353175839298851
2017-07-17,21.89196053664129,12.81953983427873
2017-08-02,3.881970034458877,11.435756057380923
2017-08-21,12.965448259099851,11.425062532233563
2017-09-05,16.674471203588677,5.906744990304107
2017-09-20,16.78986744207772,6.9443228653750655
2017-10-02,11.652889852783682,5.127708249165545
2017-10-19,9.777056329984262,4.638090647705541
2017-11-06,7.356149823961303,2.1294738039816417
