Date,Groud_Truth,Prediction
2014-03-19,5.685629258407942,7.4234184676165444
2014-04-01,9.535211451323578,8.684638379310032
2014-04-22,4.6685901807927594,7.401863386407117
2014-05-08,1.59326804511657,6.731726571918005
2014-05-20,2.8329308484659457,7.961399342305883
2014-06-02,4.95482609661537,9.490077304359874
2014-06-16,25.26738893425791,8.550725918147366
2014-06-30,13.88637252603683,10.574879485930625
2014-07-22,13.362759496278999,9.355732037558058
2014-08-05,1.8504007859366056,6.130189356376272
2014-08-20,1.7888846451985143,6.552712113753573
2014-09-02,22.29502522521316,9.144254599261659
2014-09-16,1.0504585226364185,7.031472971934372
2014-09-29,0.7420162508784185,7.631126986811603
2014-10-13,13.075536407126794,9.366242799483524
2014-10-27,67.8900254516367,7.63546719734172
2014-11-19,47.79775479140588,6.488188175370015
2014-12-09,4.1012491857377205,8.165977100109318
2015-01-15,1.4537240827023885,7.542295882930135
2015-02-18,3.056150220940632,6.907469680619458
2015-03-09,6.936824628642824,7.596511815663883
2015-03-25,6.453166631106491,9.315529058091679
2015-04-13,14.412582804578474,9.526535555100219
2015-04-28,0.6195028443314735,5.922783809546489
2015-05-13,2.386836857885388,6.972122882318567
2015-05-27,8.933148614840206,9.623358991889605
2015-06-08,4.2145658600449565,8.983995603836705
2015-06-24,12.034226953000227,11.289543979900495
2015-07-06,18.840727741253595,9.819098906171748
2015-07-20,7.654059258377067,11.111598563127538
2015-08-03,19.430883814347247,10.750454457474868
2015-08-17,15.775948337730082,8.66739501665491
2015-08-31,28.80958749764996,10.070782217428162
2015-09-14,40.92030750967706,11.099287022245358
2015-09-29,9.83758817983491,8.67073971507948
2015-10-12,0.4929788446647088,2.606385242332055
2015-10-29,35.118007708432025,6.35641997754192
2015-11-17,0.8420343258590566,1.7376356341501897
2015-12-08,4.349839892845623,5.150198187596716
2016-01-20,0.8254786361246259,4.302358771330079
2016-02-17,1.4920786619676454,8.707549369917475
2016-03-07,3.76715624109922,9.524030020193068
2016-03-22,1.1623925492530234,9.425794358878735
2016-04-06,4.127415989118839,8.028054632578156
2016-04-19,7.103243583626678,10.737040317696158
2016-05-09,0.9082171578612108,5.724198715014319
2016-05-24,1.4385407510805777,7.417777293172465
2016-06-06,6.422416598444574,11.292616815102756
2016-06-20,9.09112687544443,8.421270518440062
2016-07-06,16.088417860180954,10.05619866309553
2016-07-18,7.818347326086799,8.985336431454039
2016-08-03,16.17195064963355,10.19699805558888
2016-08-16,23.67082496688024,9.736912455666017
2016-09-07,1.3159528179421456,8.333815014124733
2016-09-19,20.30307284900827,10.893964054351281
2016-10-03,5.641376838761136,8.208574807962046
2016-10-17,0.3981946536589983,2.8292421522348925
2016-10-24,0.5191660947489269,2.724590616903685
2016-11-01,4.06414179566662,3.9509038950294006
2016-11-08,1.7819786680063714,4.374208622482671
2016-11-15,2.546868662298968,4.666316365805217
2016-11-28,7.896860526981435,6.388061536292769
2016-12-13,12.746752522025185,6.554296850017893
2017-01-10,1.9999607846507008,6.297372844745086
2017-02-06,14.229504996032249,8.140766085807444
2017-03-06,36.55792334318949,6.525296333961899
2017-03-20,9.935892997000826,5.739943776559956
2017-04-03,21.843932141386013,8.244499334851541
2017-04-20,6.625342245734561,9.081531977347455
2017-05-03,1.179143953365842,4.257841144475167
2017-05-15,1.475338001047341,8.69229291490843
2017-06-06,12.416374172293336,12.97853034781391
2017-06-22,8.264556451233586,9.787298137629586
2017-07-05,33.96328018216889,9.323933931138166
2017-07-17,44.046665450668094,11.004008318217801
2017-08-02,47.24581725694368,9.203707908797321
2017-08-21,16.249644695036395,9.400197783021506
2017-09-05,24.89171285984742,2.2526040507534995
2017-09-20,97.92441703789528,3.3037910112308873
2017-10-02,18.796638649332884,2.007878012727732
2017-10-19,9.654410501552892,2.103541415834885
2017-11-06,16.164899009220907,0.08732692762962069
