,Date,Groud_Truth,Prediction
0,2014-03-25,20.24840134703931,22.696001052856445
1,2014-04-08,21.741363480107434,24.255708694458008
2,2014-04-22,24.66091097321805,35.68230056762695
3,2014-05-06,40.65495843590418,32.38467788696289
4,2014-05-20,16.25672246437455,17.60211181640625
5,2014-06-03,21.317808117648863,22.80906105041504
6,2014-06-17,9.560210547313808,14.102091789245605
7,2014-07-01,32.77992297081677,20.70137596130371
8,2014-07-15,22.63948352750252,18.73158836364746
9,2014-07-29,97.7634160625449,62.08201217651367
10,2014-08-12,103.99218323412164,117.49185943603516
11,2014-08-26,18.00188523857052,43.20962142944336
12,2014-09-09,16.050428766346577,14.302529335021973
13,2014-09-23,43.212272798375096,40.22122573852539
14,2014-10-07,69.9087446808695,90.72415924072266
15,2014-10-21,35.27035697582653,28.358259201049805
16,2014-11-04,8.059686812719967,11.047064781188965
17,2014-11-18,9.054531467627315,32.65325164794922
18,2014-12-02,41.15237803132355,56.93464660644531
19,2014-12-16,49.98333459033695,37.3382682800293
20,2014-12-30,33.154862536299134,31.791778564453125
21,2015-01-13,16.326390482261317,28.91474723815918
22,2015-01-27,20.47335750888484,15.427035331726074
23,2015-02-10,28.11623104895191,22.824066162109375
24,2015-02-24,24.403463460692365,35.5458869934082
25,2015-03-10,7.43476203516738,21.210466384887695
26,2015-03-24,14.970033616186322,15.009934425354004
27,2015-04-07,26.55127091607972,21.138826370239258
28,2015-04-21,33.7314623440877,35.545169830322266
29,2015-05-05,30.93694238991372,27.343795776367188
30,2015-05-19,23.53590774744179,20.8221492767334
31,2015-06-02,18.55230876479577,24.322063446044922
32,2015-06-16,15.8225581949035,20.085338592529297
33,2015-06-30,14.350105017052323,16.048906326293945
34,2015-07-14,10.488400425318694,12.201935768127441
35,2015-07-28,12.814152635486607,10.286133766174316
36,2015-08-11,13.399399148085577,10.538312911987305
37,2015-08-25,16.335757665361793,14.426199913024902
38,2015-09-08,25.19937122515368,25.117082595825195
39,2015-09-22,20.162796725065533,16.02504539489746
40,2015-10-06,9.426936159570342,9.616009712219238
41,2015-10-20,17.877748058616792,23.14765739440918
42,2015-11-03,33.60352071881548,37.47953414916992
43,2015-11-17,42.91203121191735,31.835100173950195
44,2015-12-01,30.296180799898234,28.112913131713867
45,2015-12-15,21.870436005595494,25.161832809448242
46,2015-12-29,17.634796829009137,14.243471145629883
47,2016-01-12,13.399157652422778,13.164761543273926
48,2016-01-26,8.829496142571905,17.188623428344727
49,2016-02-23,3.0122929127690505,12.730555534362793
50,2016-03-08,7.475333689847944,8.3532133102417
51,2016-03-22,7.363562278158123,18.195695877075195
52,2016-04-05,56.06342685819781,54.42888259887695
53,2016-04-19,7.949312602180822,13.172124862670898
54,2016-05-03,11.028205356949467,7.5616326332092285
55,2016-05-17,15.57552025571442,23.80621337890625
56,2016-05-31,22.003561663235487,28.672815322875977
57,2016-06-14,22.564520188430297,20.117109298706055
58,2016-06-28,19.566396269238385,17.472225189208984
59,2016-07-12,13.081415014114825,16.65233039855957
60,2016-07-26,13.068424369050511,14.765608787536621
61,2016-08-09,13.627426758486047,14.556596755981445
62,2016-08-23,9.559224790569456,12.930378913879395
63,2016-09-06,12.648081953529491,19.078203201293945
64,2016-09-20,27.401941763215017,30.927976608276367
65,2016-10-04,48.61336949529725,23.01573371887207
66,2016-10-18,1.0976517424135177,6.524695873260498
67,2016-11-01,7.070020978706196,23.714189529418945
68,2016-11-15,9.12319298815286,19.197233200073242
69,2016-11-29,23.31404856946162,11.174690246582031
70,2016-12-13,15.79648441779469,21.94249153137207
71,2016-12-27,21.220353172557523,22.636465072631836
72,2017-01-10,26.644221927320352,21.04322052001953
73,2017-01-24,29.289416406151556,22.996400833129883
74,2017-02-07,30.869329740074477,32.074466705322266
75,2017-02-21,18.600588190189782,22.963294982910156
76,2017-03-07,7.534605256243664,10.784689903259277
77,2017-03-21,11.29336673145862,12.487504005432129
78,2017-04-04,4.956976017805755,8.40919017791748
79,2017-04-18,4.462480917703099,7.453422546386719
80,2017-05-02,15.083083351413425,14.493706703186035
81,2017-05-16,7.457168232315156,8.043211936950684
82,2017-05-30,11.14946657524826,10.95720386505127
83,2017-06-13,9.851688576269636,14.466395378112793
84,2017-06-27,11.536258886495254,12.293473243713379
85,2017-07-11,16.580638751612383,14.009664535522461
86,2017-07-25,12.028492084445553,12.359715461730957
87,2017-08-08,12.920371375959562,14.471205711364746
88,2017-08-22,16.298247108630196,16.850234985351562
89,2017-09-05,23.37906520287647,16.821535110473633
90,2017-09-19,14.739320610494348,14.143811225891113
91,2017-10-03,13.387754710038593,18.067201614379883
92,2017-10-17,20.819120272068915,21.634445190429688
93,2017-10-31,15.044416323477932,14.916682243347168
