Date,Groud_Truth,Prediction
2014-03-19,8.382195602863783,3.936497142955885
2014-04-01,2.649300426596747,2.8286189266328643
2014-04-22,3.4541605636809245,2.576991605228098
2014-05-08,1.2304045605140117,1.5095443513817828
2014-05-20,1.3246209719018969,1.3164366310407103
2014-06-02,1.5279797811151596,1.4253882940193512
2014-06-16,2.236540142362144,1.5707601332916634
2014-06-30,1.305717020487761,2.1378902816870076
2014-07-22,1.1319068384666888,2.2355992788130226
2014-08-05,0.5673037014772112,1.3688184761105229
2014-08-20,0.7590260521118549,1.6218058195810034
2014-09-02,3.031416138804235,3.1134353626765003
2014-09-16,0.6165845713797389,1.4009204442193102
2014-09-29,0.2031244057311036,1.0335750166723043
2014-10-13,0.4524745569880209,1.6231079140372753
2014-10-27,0.28345585791108585,1.1394362939438751
2014-11-19,0.5295381488579011,1.5667973653377492
2014-12-09,0.32310858328479913,1.4144936392298149
2015-01-15,1.270275043680839,2.6352597409241905
2015-02-18,6.068582349673942,4.169953518584164
2015-03-09,7.032110528901667,3.500505314547601
2015-03-25,2.0152466732820704,2.9451745184664837
2015-04-13,0.4018487550960979,1.506052987090155
2015-04-28,0.8955012035700528,2.0268633807031518
2015-05-13,0.8858453981509996,1.35165793562495
2015-05-27,5.0500476550004425,2.1823434619545425
2015-06-08,1.5370592022162668,1.7028929275698066
2015-06-24,4.203214283754488,5.492379468495544
2015-07-06,5.160829276951295,6.184786063636412
2015-07-20,5.352379631152869,6.073701944559746
2015-08-03,3.703361498962123,5.680194652985687
2015-08-17,4.002441982564782,7.107401574735278
2015-08-31,2.9410189023348687,8.844614159496745
2015-09-14,0.12149377074395755,6.17963538166688
2015-09-29,1.0358036182294703,4.161009457260706
2015-10-12,0.3858220954123367,1.4395681406952123
2015-10-29,0.42130660308677936,4.092071849407014
2015-11-17,0.470611022131625,0.8173574866004923
2016-01-20,0.7528929065750767,1.7818410195351149
2016-02-17,1.3495112473181563,4.025529376023281
2016-03-07,2.605813555279506,2.8917485294598277
2016-03-22,0.8654531516783575,2.0155942805443705
2016-04-06,1.1379536264887509,1.6911387828273285
2016-04-19,0.9070677076805912,1.495417322591431
2016-05-09,2.2258386327457873,1.4310417164539866
2016-05-24,0.5590492677271545,1.5873261097779001
2016-06-06,1.1324879849955471,2.0426341078356742
2016-06-20,3.745573990973692,3.8775639041615917
2016-07-06,4.102617570755792,3.3395059271928864
2016-07-18,0.9764598390433764,3.2186146715558754
2016-08-03,2.7753514074581953,3.751103694987244
2016-08-16,1.315143797335853,4.469963290026248
2016-09-07,0.4949775379149349,2.107103522216699
2016-09-19,2.7927799673732405,4.619877872967888
2016-10-03,0.24157271563995994,1.076776006157711
2016-10-17,0.2486098113595674,1.1960405231921056
2016-10-24,0.3209069928402024,1.758767604567443
2016-11-01,0.6603791114353146,2.673687825308932
2016-11-08,0.6673863391923329,1.9181646731322424
2016-11-15,0.6772586141277679,1.012916414275881
2016-11-28,0.3845273103858925,1.6640002350154974
2016-12-13,0.8743028571259572,1.5591393136883143
2017-01-10,2.311272514398148,2.1424262692005125
2017-02-06,8.395542545606812,2.388967825541039
2017-03-06,1.8652477009334183,2.1841782896392186
2017-03-20,1.5000273978046192,1.5245997835431844
2017-04-03,1.3367555793974881,1.3970454031343371
2017-04-20,0.9993602642052738,1.6737359227303303
2017-05-03,0.7305087489930966,1.327108710720591
2017-05-15,2.209589046377006,1.9107899301662337
2017-06-06,3.512652876791607,1.513429194840007
2017-06-22,2.4222526350060067,1.9875755742783277
2017-07-05,3.569324271816607,2.005457758945072
2017-07-17,8.835056777366542,5.805455259958155
2017-08-02,17.29487428914767,6.123741925084111
2017-08-21,2.0128674911447777,3.303161313260513
2017-09-05,1.2389988074034992,2.559134213635309
2017-09-20,1.4954661680286652,2.9445728908307696
2017-10-02,5.6675657593344475,4.783643377877408
2017-10-19,2.400177647664751,3.3751100476511406
2017-11-06,1.0088864981460477,2.5099512490596623
