Date,Groud_Truth,Prediction
2014-03-19,14.851752373000169,8.394140013938964
2014-04-01,5.36377639001865,6.015693852469857
2014-04-22,7.827683502625718,6.323353434347384
2014-05-08,8.236774860742075,7.173504606548059
2014-05-20,5.855708014235108,8.638860024037797
2014-06-02,8.961927018284532,6.7987012888818565
2014-06-16,10.145898978027935,6.734914795781992
2014-06-30,21.239198960331233,8.12164821561355
2014-07-22,13.862152039949693,9.499671856971297
2014-08-05,26.503858237177468,15.30141556132576
2014-08-20,26.75739117980724,9.930326325816655
2014-09-02,8.229816036724326,5.73414564335198
2014-09-16,1.6451677337546498,7.181647963093471
2014-09-29,23.057015791952324,8.15565449301623
2014-10-13,12.461649330436472,8.506684453184102
2014-10-27,8.705788521034782,8.976746412403003
2014-11-19,4.860483605924943,7.173323951665456
2014-12-09,6.890897750234952,8.455681762777841
2015-01-15,28.687147090951427,12.508048428443637
2015-02-18,15.646065934922753,8.743410754314514
2015-03-09,8.026487259993251,8.790702261090733
2015-03-25,24.607312281199736,9.740501996277366
2015-04-13,16.245827068473837,4.701619484591647
2015-04-28,6.686764825924683,5.424555988522066
2015-05-13,5.482472860786324,6.7815366118397025
2015-05-27,7.080170703921454,6.887908697924776
2015-06-08,8.160533389593715,6.7609357913302315
2015-06-24,9.25867982816182,11.116637660383004
2015-07-06,7.136733404339702,9.001550863670222
2015-07-20,6.967014538473617,9.117388354563008
2015-08-03,6.413428281933539,8.610372461085843
2015-08-17,8.864467886700268,10.672698261202914
2015-08-31,9.845595009021082,11.392563948116006
2015-09-14,9.273289587786792,8.511852972753374
2015-09-29,10.636121618836508,6.924786512052451
2015-10-12,13.931595699274833,6.334162750527025
2015-10-29,22.20154166719732,7.175541294214998
2015-11-17,35.08326292548873,9.055326117416516
2015-12-08,31.348299833843217,10.256230287874484
2016-01-20,30.14093484112329,7.844046851866479
2016-02-17,29.31403314218203,8.87467517046077
2016-03-07,50.73683965586329,8.686853796490505
2016-03-22,44.658001774523,7.778249110852814
2016-04-06,9.877249970053727,5.125811801003573
2016-04-19,4.739110300921691,4.873117429562855
2016-05-09,5.0716683545455545,5.846285547531114
2016-05-24,7.8117782278593255,7.139386321324456
2016-06-06,7.899682938954824,9.852979380347694
2016-06-20,8.011180216019085,5.350393396770381
2016-07-06,7.515070888235623,10.030084380748978
2016-07-18,9.961591128337174,8.944487051197633
2016-08-03,11.473019657043213,10.756802685060482
2016-08-16,6.082712672805608,13.295986053009798
2016-09-07,3.3248807238524334,6.669287432422726
2016-09-19,8.60868303081576,5.50096504753359
2016-10-03,12.467769041154884,8.66417992129699
2016-10-17,17.87339173209716,6.3598000376812625
2016-10-24,2.1682452744945233,6.972121625735005
2016-11-01,6.677345373716936,7.857886717999974
2016-11-08,10.056691596324779,9.236195195108298
2016-11-15,11.818798696510791,10.281938948733465
2016-11-28,10.812554103909306,10.077927590460028
2016-12-13,10.487181954068566,11.15177811752337
2017-01-10,5.512525915238776,10.33546275433315
2017-02-06,13.228306121460335,9.71608365640908
2017-03-06,5.9995656548066485,4.623458168115242
2017-03-20,5.150601093723159,6.357821909791734
2017-04-03,2.8276238002791967,2.4815357518214483
2017-04-20,5.451693776115736,2.847037058744235
2017-05-03,5.747815113933417,7.06176569144321
2017-05-15,5.5460685313636064,9.094444972487219
2017-06-06,8.142730598717668,8.569426721991439
2017-06-22,14.13496785537076,7.952436176202219
2017-07-05,5.8200210049492265,8.793166717115371
2017-07-17,10.970628358025436,8.792830701040517
2017-08-02,9.038774838787084,8.4798723750909
2017-08-21,10.691040568783986,13.059251580418564
2017-09-05,10.487303821126444,6.278002425675112
2017-09-20,11.736225857986074,6.277965626373075
2017-10-02,10.645959579521977,6.277886568742288
2017-10-19,11.274320842191608,6.277919224165684
2017-11-06,2.6000724945455427,6.284014289124316
