Date,Groud_Truth,Prediction
2014-03-19,6.128741059333372,5.822882369388935
2014-04-01,5.243814071968803,4.92911696019879
2014-04-22,4.143366942937604,3.270237455970488
2014-05-08,1.6024166751408435,4.899662586096053
2014-05-20,1.003164173000761,5.042766228834317
2014-06-02,3.5398341629093837,7.563178530912566
2014-06-16,13.985114791042532,7.986347987622402
2014-06-30,9.10352458416389,8.069706846917008
2014-07-22,6.152307168477295,8.315369087392597
2014-08-05,1.151397783474803,7.239790698068379
2014-08-20,3.7212862694590516,7.258347122191822
2014-09-02,30.78674325809579,8.005748872177449
2014-09-16,1.027997153669513,6.029483807515611
2014-09-29,0.7458374091303661,7.025595077732238
2014-10-13,8.485753272067981,6.848845001453256
2014-10-27,0.8978480673106296,6.381633677826354
2014-11-19,4.462991332160182,5.191799568734616
2014-12-09,0.9507642326732676,4.551581079514197
2015-01-15,1.643901827315085,3.9159662025102797
2015-02-18,3.4056836051252186,6.308311457899308
2015-03-09,5.403230281035133,4.629198285162296
2015-03-25,2.968806333282325,5.5880087979208355
2015-04-13,2.8154425734844803,5.648903851084711
2015-04-28,0.8033314964501131,5.155798287057841
2015-05-13,2.3706785185288064,4.780927582658478
2015-05-27,9.461682447425657,6.303964007169341
2015-06-08,1.3888838938404482,7.873716249464344
2015-06-24,9.212560176364043,8.65153696065039
2015-07-06,12.13704251209484,8.894346959089596
2015-07-20,20.27418166415433,9.157925468373136
2015-08-03,12.065309721638455,9.2854690033749
2015-08-17,21.12736964927621,8.443562177989168
2015-08-31,20.39717167513632,8.998532175624185
2015-09-14,0.18195564644725776,8.464423598667558
2015-09-29,207.35413523425385,7.000577753142437
2015-10-12,0.3575790051893796,4.296727689957727
2015-10-29,10.741088411821305,6.351889382395477
2015-11-17,0.6465906377402447,2.572511071216045
2015-12-08,0.6309164585225947,3.0091514874724794
2016-01-20,1.1348077313357707,3.969900075176284
2016-02-17,1.3639513158828678,4.49832348111066
2016-03-07,2.95910107940804,4.794314781978038
2016-03-22,2.330027962194572,6.47253081413464
2016-04-06,1.888256437698811,5.937460098234652
2016-04-19,4.470560163362463,5.132957572518201
2016-05-09,0.7520264465964849,5.602360142910037
2016-05-24,1.5538133609999356,6.468309764436736
2016-06-06,2.146597668827505,8.81835753121296
2016-06-20,8.634260198224561,7.9977557492238525
2016-07-06,12.037558623094482,9.102237551318005
2016-07-18,5.0892711501289405,8.067348672355521
2016-08-03,5.419191417869227,8.275811389240317
2016-08-16,28.64383921782796,7.68014953845033
2016-09-07,2.091585833924888,7.180620196497458
2016-09-19,7.501174906786997,8.262873982680325
2016-10-03,1.369940860397073,6.1051859038894065
2016-10-17,0.3945187253057964,0
2016-10-24,0.3513148273155909,3.9076062380923027
2016-11-01,2.073755355943212,3.075110255089765
2016-11-08,1.5046668987260523,3.0831136415120604
2016-11-15,1.4140190116107394,4.011144108254882
2016-11-28,2.6989138632017835,4.869744410484117
2016-12-13,5.519001976994473,4.7582313741743505
2017-01-10,1.919095590436531,4.7851887234110215
2017-02-06,5.956968021784232,6.358493063865193
2017-03-06,11.979715976416824,5.355580089959364
2017-03-20,1.8769987238613182,5.410124515005609
2017-04-03,11.734924094485395,5.85834796204292
2017-04-20,7.812784785901642,5.12714571245246
2017-05-03,0.7471074539999112,1.877451597652783
2017-05-15,1.4864655303218852,5.360297782874049
2017-06-06,10.98687830258223,7.996876355383513
2017-06-22,8.240256970537315,7.961591535332051
2017-07-05,7.8257669653159025,8.286174147800388
2017-07-17,32.74456404373499,8.522072051206472
2017-08-02,17.99305295553827,8.346442633180406
2017-08-21,12.273325457132662,8.269872122849172
2017-09-05,7.501670164993116,5.685840733406039
2017-09-20,33.993125243385656,5.994065720018959
2017-10-02,9.696192866096084,3.58617466561223
2017-10-19,6.091424448884027,4.358917184872251
2017-11-06,4.5791431366927196,2.1913674940235452
