,Date,Groud_Truth,Prediction
0,2014-03-25,5.736243983048228,4.7286453
1,2014-04-08,2.91758713895814,4.5386977
2,2014-04-22,3.4541605636809245,2.698247
3,2014-05-06,1.508374060909876,1.0347613
4,2014-05-20,1.3246209719018969,2.1196113
5,2014-06-03,1.5785912354899445,2.681109
6,2014-06-17,2.1700527765139737,3.1156516
7,2014-07-01,1.2978165576686214,1.949969
8,2014-07-15,1.1872100782006665,1.1203698
9,2014-07-29,0.8496052699719501,1.1596255
10,2014-08-12,0.6567741317733783,0.9041015
11,2014-08-26,1.807821476739107,1.4893688
12,2014-09-09,1.8240003550919868,2.0132062
13,2014-09-23,0.3939521744920121,0.21658209
14,2014-10-07,0.345610206449342,0.0
15,2014-10-21,0.3558924432297723,0.14946534
16,2014-11-04,0.3690496982404129,0.27492696
17,2014-11-18,0.5188389188167353,0.0011323392
18,2014-12-02,0.3953589312353848,0.0
19,2014-12-16,0.5023022379543202,0.1092691
20,2014-12-30,0.8606895472933622,0.5667687
21,2015-01-13,1.2190768566324044,1.4410065
22,2015-01-27,2.9637952693254634,3.4811208
23,2015-02-10,4.939568865910859,5.009199
24,2015-02-24,6.372854406272171,5.40343
25,2015-03-10,6.718556537925442,3.117731
26,2015-03-24,2.328800664258296,1.4757606
27,2015-04-07,0.911342834523247,2.3697746
28,2015-04-21,0.6651300609488738,1.4993167
29,2015-05-05,0.8909951610411613,0.7983513
30,2015-05-19,2.670503508229332,2.8444214
31,2015-06-02,3.2935534286083548,2.5454946
32,2015-06-16,2.8701367429853777,2.4765399
33,2015-06-30,4.682021780352891,4.960866
34,2015-07-14,5.270286622209337,6.745042
35,2015-07-28,4.4100835556153,5.6658044
36,2015-08-11,3.8742646324493566,4.60014
37,2015-08-25,3.3959145081476887,3.7226164
38,2015-09-08,1.3298616842829196,1.0072948
39,2015-09-22,0.6091256894028977,1.0374287
40,2015-10-06,0.6858135674817829,1.270802
41,2015-10-20,0.4025206872591332,0.27680874
42,2015-11-03,0.434281450203844,0.90284485
43,2015-11-17,0.470611022131625,0.2905049
44,2015-12-01,0.5323601843536301,0.0
45,2015-12-15,0.5941093465756351,0.34591132
46,2015-12-29,0.6558585087976402,0.39815503
47,2016-01-12,0.7176076710196452,0.3728798
48,2016-01-26,0.8807396938771652,0.38795304
49,2016-02-23,1.74623829193753,1.0541378
50,2016-03-08,2.4897895283727625,1.9597008
51,2016-03-22,0.8654531516783575,1.2013195
52,2016-04-05,1.119786928168058,0.49901247
53,2016-04-19,0.9070677076805912,0.8541496
54,2016-05-03,1.8302073552262288,1.7303681
55,2016-05-17,1.3368843047358498,0.37984312
56,2016-05-31,0.8678239616409044,0.028493136
57,2016-06-14,2.6256799884116298,2.2406125
58,2016-06-28,3.924095780864742,4.965473
59,2016-07-12,2.5395387048995843,2.4126487
60,2016-07-26,1.875905623250786,1.0963764
61,2016-08-09,2.101409433555576,2.114358
62,2016-08-23,1.0541818057019243,0.6592549
63,2016-09-06,0.5322578224340675,0.65448546
64,2016-09-20,2.6105508779637203,2.8298817
65,2016-10-04,0.2420753653342176,0.36861002
66,2016-10-18,0.2589379801425152,0.0
67,2016-11-01,0.6603791114353146,0.5255033
68,2016-11-15,0.6772586141277679,0.73245585
69,2016-11-29,0.4171790135018968,0.5844587
70,2016-12-13,0.8743028571259572,0.58434725
71,2016-12-27,1.5927876857620524,0.8446152
72,2017-01-10,2.311272514398148,1.1817456
73,2017-01-24,5.466079197247085,5.15212
74,2017-02-07,8.16231772972562,8.649304
75,2017-02-21,4.897170307388922,4.6734123
76,2017-03-07,1.8391605364242185,1.8063202
77,2017-03-21,1.4883651250612528,3.448981
78,2017-04-04,1.3169087961508872,1.5580058
79,2017-04-18,1.0390538306984751,0.48999733
80,2017-05-02,0.7511896347786486,0.32966036
81,2017-05-16,2.2688192204867605,1.719845
82,2017-05-30,3.098041658023325,3.3901384
83,2017-06-13,3.035602771010407,2.7173119
84,2017-06-27,2.8634340337793143,1.8722322
85,2017-07-11,6.202190524591575,9.272926
86,2017-07-25,13.064965533257109,15.496956
87,2017-08-08,12.46897740556781,7.45456
88,2017-08-22,1.9612762455620256,1.7944415
89,2017-09-05,1.2389988074034992,6.728018
90,2017-09-19,1.4783683439869877,0.52589035
91,2017-10-03,5.475366458647994,0.0
92,2017-10-17,2.7845762490376567,3.6430821
93,2017-10-31,1.472650214652282,2.7499251
